TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,is_fraud,Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,transaction_hour
2021-02-28,TXN00006907,A00001255,PLC00009916,2014-04-14,2021-02-13,2021-02-18,Motor,128.66,6000.0,Gail Hoffman,49548 Road 200,0,O'Neals,CA,93645.0,567-31-3616,Y,60.0,47.0,Y,3.0,L,Mortgage,HI,95143707.0,LXVY30063965069886,Bachelor,A,Major Loss,Ambulance,1.0,1.0,MA,Salem,10.0,AGENT01088,VNDR00247,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006908,A00002186,PLC00003363,2010-09-23,2021-02-19,2021-02-22,Health,106.13,5000.0,Korey Holben,10996 Largo Drive,0,Savannah,GA,31419.0,507-73-3266,N,47.0,8.0,N,7.0,L,Own,MI,38622557.0,FWLG98128482211996,Bachelor,A,Major Loss,Police,1.0,1.0,CT,Manchester,11.0,AGENT00920,VNDR00437,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006909,A00009781,PLC00007626,2013-02-05,2021-02-22,2021-02-24,Property,122.26,29000.0,Frank Richie,154 Boca Lagoon Drive,0,Panama City Beach,FL,32408.0,557-04-1494,Y,48.0,57.0,Y,3.0,H,Mortgage,MI,117641381.0,WECG99745957420917,Bachelor,A,Major Loss,Police,0.0,1.0,VT,Colchester,19.0,AGENT00525,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006910,A00005557,PLC00004112,2015-11-19,2021-02-15,2021-02-20,Travel,74.37,5000.0,Matthew Febus,14525 South Brent Drive,0,Oklahoma City,OK,73170.0,563-91-4146,Y,30.0,75.0,Y,6.0,M,Mortgage,MI,94241309.0,KQPG66150439700331,Bachelor,D,Minor Loss,Ambulance,0.0,1.0,DC,Washington,23.0,AGENT00256,VNDR00365,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006911,A00000655,PLC00006301,2018-02-11,2021-02-13,2021-02-18,Health,109.43,12000.0,Kayla Charles,3142 West Finger Road,0,Fayetteville,AR,72701.0,037-73-0446,N,34.0,83.0,Y,4.0,M,Rent,HI,103126085.0,NTNM48723950860060,College,A,Total Loss,Ambulance,1.0,1.0,CA,Truckee,15.0,AGENT00713,VNDR00012,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006912,A00008489,PLC00002081,2016-11-25,2021-02-24,2021-02-25,Health,162.15,18000.0,Emily Karrels,234 East Beach Drive,0,Panama City,FL,32401.0,840-51-4511,Y,52.0,10.0,Y,4.0,H,Rent,MI,104039676.0,DVBZ04728382136298,Masters,A,Total Loss,Police,1.0,1.0,CT,Manchester,22.0,AGENT01148,VNDR00047,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006913,A00004903,PLC00001407,2016-04-04,2021-02-18,2021-02-21,Mobile,11.77,700.0,Alethea Bijou,4728 Rockland Trail,0,Nashville,TN,37013.0,329-23-5920,Y,60.0,73.0,N,2.0,H,Mortgage,LI,48322164.0,BNCQ48022883179690,High School,A,Total Loss,Police,1.0,1.0,CA,Redding,10.0,AGENT01105,VNDR00166,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006914,A00005493,PLC00001763,2018-10-27,2021-02-14,2021-02-19,Mobile,7.82,700.0,Thomas Rios,5740 North 59th Avenue,#1156,Glendale,AZ,85301.0,469-73-3386,Y,31.0,114.0,Y,5.0,H,Mortgage,HI,118171342.0,UTVF06194772076591,Bachelor,A,Minor Loss,Police,1.0,1.0,AL,Montgomery,11.0,AGENT00579,VNDR00482,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006915,A00002238,PLC00006192,2014-01-05,2021-02-19,2021-02-22,Property,106.51,38000.0,Cathy Miranda,35 Leominster Road,#1,Lunenburg,MA,1462.0,713-78-2818,Y,27.0,104.0,Y,2.0,L,Mortgage,HI,126078424.0,IMJM54964486877210,Bachelor,A,Minor Loss,Other,1.0,1.0,CA,Vallejo,12.0,AGENT00240,VNDR00408,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006916,A00000384,PLC00009721,2013-03-01,2021-02-12,2021-02-17,Mobile,10.73,600.0,Iris Patton,253 Colt Drive,0,Nashville,TN,37221.0,846-01-9334,Y,45.0,81.0,Y,2.0,L,Rent,MI,47713525.0,XYLJ19719312197942,Bachelor,A,Major Loss,0,1.0,0.0,TN,Nashville,9.0,AGENT00021,VNDR00247,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006917,A00002197,PLC00003503,2013-02-24,2021-02-23,2021-02-24,Property,93.22,27000.0,Jose Fairbairn,1528 Spruce Street,M,Berkeley,CA,94709.0,485-08-4958,Y,54.0,32.0,Y,4.0,L,Rent,LI,52166921.0,ALZS63344163066736,College,A,Major Loss,Ambulance,1.0,1.0,VT,Stowe,10.0,AGENT00331,VNDR00407,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006918,A00004438,PLC00000224,2018-12-22,2021-02-09,2021-02-14,Travel,64.99,2000.0,Santos Madry,210 Seaman,0,McCrory,AR,72101.0,008-12-1661,Y,50.0,25.0,Y,7.0,L,Rent,HI,50479966.0,WAMQ07210263320418,Bachelor,A,Minor Loss,Other,1.0,0.0,FL,Panama City,17.0,AGENT00029,VNDR00418,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006919,A00009620,PLC00009333,2012-06-19,2021-02-14,2021-02-19,Health,149.54,15000.0,Christian Bucher,6233 South Hampton Drive,0,Montgomery,AL,36116.0,575-82-5060,N,30.0,19.0,Y,3.0,L,Rent,MI,58010563.0,RWTG73126429278255,Bachelor,A,Minor Loss,0,1.0,1.0,OK,Edmond,11.0,AGENT00592,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006920,A00007816,PLC00000232,2015-04-21,2021-02-09,2021-02-14,Health,150.62,13000.0,Robert Weitzel,8070 Holland Court,0,Arvada,CO,80005.0,841-44-2489,Y,36.0,107.0,Y,3.0,M,Own,LI,87888863.0,QXXX74105105007031,Bachelor,A,Major Loss,0,0.0,0.0,MD,Annapolis,0.0,AGENT01040,VNDR00403,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006921,A00009810,PLC00001117,2016-03-04,2021-02-11,2021-02-16,Motor,126.68,4000.0,Daria Horton,7144 Marlborough Terrace,0,Berkeley,CA,94705.0,613-76-9910,N,37.0,113.0,Y,7.0,L,Own,HI,96790324.0,JKKR98752008324316,High School,A,Major Loss,Ambulance,1.0,0.0,KY,Lyndon,8.0,AGENT00839,VNDR00108,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-28,TXN00006922,A00001374,PLC00005211,2014-05-05,2021-02-22,2021-02-24,Mobile,10.09,200.0,Mitchell Griffiths,631 North Eastern Boulevard,0,Montgomery,AL,36117.0,883-92-6526,Y,33.0,89.0,N,7.0,L,Own,MI,18636660.0,CMIC81998250709920,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,TN,Nashville,22.0,AGENT00919,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006923,A00003671,PLC00007616,2014-08-10,2021-02-10,2021-02-15,Life,70.25,64000.0,Humberto Bryant,1015 Castle Road,0,Edmond,OK,73034.0,291-08-9760,Y,34.0,45.0,Y,6.0,L,Mortgage,MI,73484527.0,ALUP40216073594996,Bachelor,A,Minor Loss,Ambulance,1.0,0.0,KY,Louisville,12.0,AGENT00725,VNDR00482,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006924,A00001616,PLC00006186,2018-01-02,2021-02-21,2021-02-24,Property,91.29,26000.0,Sylvia Moua,8125 Glynnwood Drive,0,Montgomery,AL,36117.0,275-59-5857,N,28.0,44.0,Y,6.0,H,Own,MI,22766678.0,QQKE67668908413328,Bachelor,A,Minor Loss,Police,1.0,0.0,CA,Hayward,11.0,AGENT00213,VNDR00325,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006925,A00007649,PLC00004423,2010-06-24,2021-02-12,2021-02-17,Travel,71.4,5000.0,Dustin Peed,201 Lee Boulevard,0,Savannah,GA,31405.0,581-10-1475,Y,57.0,47.0,Y,2.0,H,Rent,MI,67191512.0,NIST27951986709740,Bachelor,A,Total Loss,0,1.0,1.0,CT,Manchester,7.0,AGENT00460,VNDR00275,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006926,A00007462,PLC00004227,2018-05-28,2021-02-18,2021-02-23,Mobile,6.45,500.0,James Percy,109 East 64th Street,0,Savannah,GA,31405.0,642-54-7248,Y,42.0,118.0,Y,4.0,M,Rent,MI,54192168.0,QCXE69555930222626,MD,A,Total Loss,Ambulance,1.0,1.0,TN,Nashville,2.0,AGENT00983,VNDR00365,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006927,A00008324,PLC00000411,2017-11-30,2021-02-27,2021-02-27,Property,134.43,32000.0,Lillie Bloom,2079 Nashboro Boulevard,0,Nashville,TN,37217.0,627-45-6845,Y,36.0,9.0,Y,3.0,H,Rent,MI,68223832.0,IBXI19851863255911,MD,A,Total Loss,Police,1.0,1.0,FL,Panama City,9.0,AGENT00909,VNDR00366,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006928,A00005944,PLC00005282,2018-07-21,2021-02-11,2021-02-16,Life,89.05,87000.0,Kenneth Hammond,195 Kennedy Road,0,Manchester,CT,6042.0,868-04-6056,N,61.0,62.0,Y,2.0,M,Rent,LI,125390527.0,WIEI73900674703933,High School,A,Major Loss,Police,1.0,1.0,AL,Montgomery,11.0,AGENT01113,VNDR00317,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006929,A00000362,PLC00003173,2010-08-10,2021-02-25,2021-02-26,Travel,75.78,3000.0,Pat Brooks,6823 Forsythe Drive,0,Panama City,FL,32404.0,705-02-0729,Y,28.0,35.0,Y,7.0,M,Own,LI,99524445.0,MMEF70887630860344,Bachelor,A,Minor Loss,Police,0.0,1.0,MD,Laurel,20.0,AGENT01182,VNDR00122,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006930,A00007996,PLC00002695,2010-08-07,2021-02-11,2021-02-16,Travel,64.48,1000.0,Charity Blaine,235 17th Street Southeast,0,Washington,DC,20003.0,850-88-0263,Y,27.0,55.0,Y,7.0,L,Rent,MI,87008737.0,VDBC52442638353651,High School,A,Total Loss,Police,1.0,1.0,AL,Montgomery,11.0,AGENT00963,VNDR00520,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006931,A00008369,PLC00004268,2013-10-23,2021-02-19,2021-02-22,Motor,121.1,7000.0,Dan Conti,840 Fontaine Road,0,Derby,VT,5829.0,022-01-2954,N,33.0,51.0,Y,5.0,L,Rent,LI,121964083.0,PYUO93979758300670,Bachelor,A,Major Loss,0,0.0,0.0,CA,Rancho Palos Verdes,9.0,AGENT00825,VNDR00122,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006932,A00003037,PLC00006678,2013-01-11,2021-02-13,2021-02-18,Travel,50.85,2000.0,Marilyn Creed,1710 Massachusetts Avenue Southeast,0,Washington,DC,20003.0,519-46-0453,N,63.0,93.0,Y,3.0,M,Mortgage,MI,16029499.0,JXWF33163168295643,Bachelor,A,Total Loss,Ambulance,0.0,0.0,MD,Glen Burnie,15.0,AGENT00316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006933,A00004937,PLC00000795,2012-07-05,2021-02-18,2021-02-23,Property,93.28,16000.0,Imogene Labelle,427 Gulf View Drive,0,Panama City Beach,FL,32413.0,550-68-4701,Y,40.0,114.0,Y,2.0,L,Rent,MI,44238252.0,MGPV07057889929280,Masters,A,Major Loss,0,0.0,0.0,VT,Rutland,13.0,AGENT01044,VNDR00407,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006934,A00000018,PLC00004214,2019-08-27,2021-02-11,2021-02-16,Life,89.01,77000.0,Charles Johnson,89 High Ledge Circle,0,Manchester,CT,6040.0,012-62-3043,Y,30.0,30.0,Y,7.0,L,Mortgage,HI,121307747.0,DSUU01064165303796,Bachelor,A,Minor Loss,Ambulance,0.0,1.0,AR,Fayetteville,12.0,AGENT01049,VNDR00433,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006935,A00008940,PLC00001352,2019-06-24,2021-02-17,2021-02-22,Health,183.15,4000.0,Jenifer Holland,112 3rd Street Northeast,0,Washington,DC,20002.0,535-52-3716,Y,44.0,13.0,N,6.0,H,Own,HI,92124266.0,FSLE95757999224505,College,A,Total Loss,0,0.0,0.0,CT,Groton,12.0,AGENT00483,VNDR00071,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006936,A00009511,PLC00005495,2017-09-27,2021-02-11,2021-02-16,Life,59.74,11000.0,Walter Martin,32 Amsden Street,#1,Arlington,MA,2474.0,898-57-6863,N,40.0,58.0,Y,6.0,L,Mortgage,MI,44870225.0,DLEO27447154639293,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,MD,Pasadena,16.0,AGENT00003,VNDR00527,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006937,A00000389,PLC00008751,2013-12-30,2021-02-11,2021-02-16,Life,55.5,66000.0,Douglas Guarnera,2443 Sierra Nevada Road,#N5,Mammoth Lakes,CA,93546.0,060-85-6161,Y,48.0,24.0,Y,2.0,M,Mortgage,MI,51463007.0,BVAJ16237099039538,Masters,A,Major Loss,0,1.0,1.0,VT,Moretown,18.0,AGENT00260,VNDR00315,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006938,A00008341,PLC00000874,2016-06-09,2021-02-24,2021-02-25,Life,73.85,82000.0,Arthur Stanhope,2534 Willena Avenue,0,Montgomery,AL,36107.0,689-47-6934,Y,49.0,108.0,Y,7.0,L,Mortgage,LI,103034164.0,TWTF26410282008177,College,A,Total Loss,0,1.0,0.0,AL,Montgomery,9.0,AGENT00473,VNDR00260,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006939,A00008230,PLC00003391,2012-03-28,2021-02-22,2021-02-24,Mobile,8.8,700.0,Benjamin Chaisson,122 Summer Street,#1,Medford,MA,2155.0,418-80-3784,Y,31.0,67.0,Y,4.0,L,Rent,MI,84795441.0,CZZH35425076198631,Bachelor,A,Major Loss,0,0.0,0.0,MD,Hanover,0.0,AGENT00147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-01,TXN00006940,A00009580,PLC00004853,2015-11-26,2021-02-13,2021-02-18,Property,125.43,36000.0,Rebecca Warren,7301 Northwest 113th Terrace,0,Oklahoma City,OK,73162.0,731-18-3090,N,37.0,92.0,Y,5.0,M,Mortgage,MI,64218650.0,ITRT52171777527915,High School,A,Minor Loss,Ambulance,0.0,1.0,GA,Savannah,2.0,AGENT00486,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006941,A00004486,PLC00001591,2016-04-11,2021-02-23,2021-02-25,Mobile,6.16,100.0,Linda Gilstrap,1123 Ardee Avenue,0,Nashville,TN,37216.0,026-50-5113,N,61.0,62.0,Y,4.0,L,Mortgage,LI,109153078.0,THYM78063557142890,College,A,Major Loss,Ambulance,0.0,1.0,GA,Savannah,1.0,AGENT00562,VNDR00495,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006942,A00006455,PLC00001250,2018-02-06,2021-02-13,2021-02-18,Motor,119.1,7000.0,John Smith,54 Gentry Court,0,Annapolis,MD,21403.0,770-82-4403,Y,37.0,91.0,Y,4.0,L,Mortgage,HI,97691613.0,SMQW01338943426361,College,A,Minor Loss,Ambulance,0.0,1.0,CO,Arvada,22.0,AGENT00203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006943,A00003151,PLC00004042,2014-08-18,2021-02-14,2021-02-19,Motor,82.33,10000.0,Portia Gilliland,130 Old Route 103,0,Chester,VT,5143.0,124-89-1776,Y,53.0,8.0,Y,3.0,M,Mortgage,MI,111361625.0,ZXCN19531139911164,Masters,A,Minor Loss,Police,1.0,1.0,MD,Severn,8.0,AGENT00436,VNDR00098,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006944,A00009728,PLC00005736,2013-09-29,2021-02-17,2021-02-22,Property,101.54,21000.0,David Cook,5688 Johnson Court,0,Arvada,CO,80002.0,246-30-8777,N,25.0,85.0,Y,3.0,L,Rent,MI,37575883.0,ILEC52018135089067,High School,A,Minor Loss,Ambulance,1.0,1.0,AL,Montgomery,5.0,AGENT00992,VNDR00164,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006945,A00004275,PLC00008987,2012-03-08,2021-02-23,2021-02-25,Property,99.11,17000.0,Samuel Depp,314 Lallemand Court,0,Nashville,TN,37211.0,893-42-7654,Y,39.0,51.0,Y,5.0,L,Own,MI,72919132.0,JLCN12591067930432,Bachelor,A,Major Loss,Ambulance,1.0,0.0,KY,Louisville,2.0,AGENT00066,VNDR00523,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006946,A00009926,PLC00009783,2013-09-22,2021-02-25,2021-02-26,Travel,66.91,3000.0,Carlos Tabor,3623 Chateau Lane,0,Louisville,KY,40219.0,656-32-4443,Y,25.0,38.0,Y,2.0,M,Mortgage,MI,84982775.0,ABQY82678333111943,High School,A,Total Loss,Ambulance,1.0,0.0,CT,Manchester,8.0,AGENT00680,VNDR00429,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006947,A00009120,PLC00008374,2011-07-01,2021-02-11,2021-02-16,Life,66.74,88000.0,Jaclyn Santiago,2643 North Sierra Avenue,0,Fayetteville,AR,72703.0,707-19-1047,Y,56.0,73.0,Y,3.0,M,Mortgage,MI,127514123.0,VTJV38947458315171,College,A,Major Loss,0,0.0,0.0,VT,Woodbury,2.0,AGENT00665,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006948,A00009472,PLC00005483,2017-12-14,2021-02-25,2021-02-26,Motor,120.94,9000.0,Milton Norman,5038 North Cimarron Drive,0,Beverly Hills,FL,34465.0,806-46-0026,Y,55.0,100.0,Y,5.0,M,Rent,LI,72193767.0,VCVD53537465464312,College,A,Total Loss,Police,1.0,0.0,KY,Louisville,22.0,AGENT00534,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006949,A00001296,PLC00003729,2018-03-24,2021-02-28,2021-02-28,Property,149.77,34000.0,Carla Little,449 15th Street Northeast,0,Washington,DC,20002.0,750-69-9525,N,28.0,71.0,Y,3.0,H,Rent,MI,99013668.0,LWSY55594561055777,Bachelor,A,Major Loss,Ambulance,1.0,1.0,AK,Anchorage,22.0,AGENT00158,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006950,A00008055,PLC00007931,2011-01-05,2021-02-22,2021-02-25,Health,191.73,14000.0,Edward Chisam,33 Chesapeake Mobile Court,0,Hanover,MD,21076.0,878-89-4460,Y,47.0,14.0,Y,7.0,H,Rent,LI,10605136.0,CKOC93570956376971,Bachelor,A,Minor Loss,Police,0.0,1.0,MD,Crofton,7.0,AGENT00303,VNDR00275,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006951,A00001925,PLC00002694,2016-08-20,2021-02-22,2021-02-25,Life,93.98,37000.0,Verona Levinson,5110 East Shoshone Avenue,0,Orange,CA,92867.0,029-21-5167,Y,27.0,53.0,Y,6.0,L,Mortgage,MI,65207453.0,WKPV42261816055108,Bachelor,A,Major Loss,Police,1.0,1.0,OK,Norman,5.0,AGENT00115,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006952,A00001717,PLC00006139,2015-03-19,2021-03-01,2021-03-01,Motor,124.74,5000.0,Tarsha Fornes,140 William Chambers Junior Drive,0,Glen Burnie,MD,21060.0,615-69-1726,Y,45.0,19.0,Y,3.0,L,Mortgage,HI,106175347.0,RUNR06028447141201,High School,A,Major Loss,0,0.0,1.0,TN,Nashville,3.0,AGENT01173,VNDR00325,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006953,A00008953,PLC00005935,2019-04-10,2021-02-14,2021-02-19,Life,92.66,54000.0,Jeri Erickson,37 Parlmont Park,0,Billerica,MA,1862.0,716-88-7560,N,29.0,93.0,Y,6.0,M,Mortgage,MI,94395226.0,ZLOF66863566976856,Bachelor,A,Total Loss,Ambulance,1.0,0.0,OK,Oklahoma City,20.0,AGENT00348,VNDR00374,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006954,A00000567,PLC00008569,2015-12-12,2021-02-12,2021-02-17,Motor,100.27,8000.0,Patrick Holien,425 Middle Turnpike East,0,Manchester,CT,6040.0,291-08-4375,Y,41.0,48.0,Y,2.0,L,Own,HI,66229838.0,XAIE41143672753989,High School,A,Minor Loss,Police,1.0,1.0,OK,Midwest City,3.0,AGENT00066,VNDR00474,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006955,A00009507,PLC00006493,2013-09-12,2021-02-21,2021-02-24,Travel,75.71,5000.0,Harold Grigg,1709 West Market Street,0,Louisville,KY,40203.0,736-37-1057,Y,53.0,8.0,Y,2.0,L,Rent,LI,79557791.0,URBF32681613423740,Masters,A,Major Loss,0,1.0,1.0,FL,Panama City Beach,5.0,AGENT00385,VNDR00077,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006956,A00005607,PLC00003678,2013-06-02,2021-02-21,2021-02-24,Life,66.92,30000.0,Randall Smiley,6233 South Hampton Drive,0,Montgomery,AL,36116.0,601-35-0641,Y,31.0,44.0,Y,7.0,L,Own,HI,56745500.0,KTMR55844180464566,College,A,Minor Loss,Police,0.0,1.0,AZ,Glendale,2.0,AGENT00339,VNDR00144,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006957,A00004797,PLC00008838,2017-03-10,2021-02-16,2021-02-21,Property,145.79,15000.0,Zachary Hatley,4604 West 19th Court,0,Panama City,FL,32405.0,828-83-7313,Y,33.0,46.0,Y,4.0,L,Mortgage,MI,64301677.0,FCBK65232146530626,High School,A,Total Loss,0,1.0,1.0,AZ,Waddell,16.0,AGENT00527,VNDR00440,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006958,A00009098,PLC00007779,2010-11-25,2021-02-12,2021-02-17,Mobile,6.29,700.0,Derrick Arch,32512 Christine Drive,0,Union City,CA,94587.0,881-62-2723,Y,49.0,48.0,Y,4.0,L,Mortgage,MI,115299191.0,NPEQ78718259116780,Bachelor,A,Major Loss,Other,1.0,1.0,AR,Fayetteville,5.0,AGENT00930,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006959,A00005512,PLC00000094,2019-02-04,2021-02-14,2021-02-19,Health,122.84,17000.0,Russell Jackson,14854 Bay View Circle,0,Panama City Beach,FL,32413.0,356-38-1332,Y,52.0,12.0,Y,4.0,L,Mortgage,HI,11016588.0,QIEP52482740068367,Masters,A,Minor Loss,Ambulance,1.0,0.0,OK,Oklahoma City,9.0,AGENT00743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006960,A00007206,PLC00008209,2017-09-24,2021-02-13,2021-02-18,Life,97.83,19000.0,Michael Echols,1753 Zion Road,#E33,Fayetteville,AR,72703.0,346-33-7035,Y,63.0,82.0,N,5.0,L,Mortgage,MI,97522698.0,MKEU41936293847129,College,A,Major Loss,Police,1.0,0.0,AR,Fayetteville,4.0,AGENT00441,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,TXN00006961,A00009240,PLC00001317,2013-10-07,2021-02-21,2021-02-24,Travel,97.88,1000.0,Albert Ford,7090 West 64th Avenue,0,Arvada,CO,80003.0,240-93-4081,Y,52.0,21.0,Y,5.0,M,Own,MI,112387705.0,TTSL89198501264167,Masters,A,Minor Loss,Other,1.0,1.0,GA,Savannah,5.0,AGENT00688,VNDR00399,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-03,TXN00006962,A00000410,PLC00002918,2015-06-27,2021-02-14,2021-02-19,Property,88.11,37000.0,Jennifer Taylor,531 Bobbin Mill Road,0,Lunenburg,VT,5906.0,174-21-0781,Y,34.0,35.0,Y,4.0,H,Mortgage,LI,19198916.0,OITX46426482591737,High School,A,Minor Loss,Police,1.0,1.0,CA,Hayward,16.0,AGENT00660,VNDR00083,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-03,TXN00006963,A00002747,PLC00005991,2015-06-23,2021-02-17,2021-02-22,Mobile,8.23,100.0,Harold Dow,6342 West Wheeler Road,0,Fayetteville,AR,72704.0,007-39-4648,Y,38.0,78.0,Y,7.0,M,Mortgage,HI,105565783.0,ULED50537636636473,Bachelor,A,Major Loss,Other,0.0,0.0,DC,Washington,19.0,AGENT00035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-03,TXN00006964,A00001008,PLC00003807,2010-11-12,2021-02-19,2021-02-24,Mobile,10.27,200.0,Cleveland Frazee,141 West Leslie Lane,0,Panama City Beach,FL,32407.0,173-34-1577,Y,49.0,39.0,Y,4.0,M,Rent,MI,90275638.0,AYII79289688499268,High School,D,Major Loss,Ambulance,1.0,1.0,FL,Panama City,7.0,AGENT00772,VNDR00203,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-03,TXN00006965,A00004771,PLC00009181,2015-08-02,2021-02-20,2021-02-25,Travel,62.84,1000.0,Jon Ross,513 Habberton Road,0,Fayetteville,AR,72703.0,717-53-9035,Y,50.0,32.0,Y,7.0,L,Own,MI,93348229.0,FMCS33767814831198,High School,A,Total Loss,Police,1.0,1.0,CA,Sutter Creek,0.0,AGENT00451,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
